dataset_id,provider,sample,universe_type,weighting_class,frequency,model,dgp,scenario,empirical_standardized_coefficient,empirical_hac_p_value,null_repetitions,null_mean,null_std,null_ci_lower,null_median,null_ci_upper,empirical_percentile_in_null,negative_tail_monte_carlo_p,negative_tail_q_value_bh_fdr,more_negative_than_null_bh
cmc_fixed62_historical_current,coinmarketcap,historical,fixed_survivor_62,contemporaneous_size,weekly,no_intercept_csad,fat_tail_correlated,n62_weekly_current,-1.1808822990779921,3.738584837083297e-09,300,-5.721490971799467,0.8684708867782135,-7.375446069636042,-5.726220504928323,-4.059694613729916,1.0,1.0,1.0,False
cmc_fixed62_historical_current,coinmarketcap,historical,fixed_survivor_62,contemporaneous_size,weekly,no_intercept_csad,heteroskedastic_factor,n62_weekly_current,-1.1808822990779921,3.738584837083297e-09,300,-1.242394445587386,0.3409237618709518,-1.938762765217698,-1.2083284632074167,-0.6508087939271766,0.5433333333333333,0.5448504983388704,1.0,False
cmc_fixed62_historical_current,coinmarketcap,historical,fixed_survivor_62,contemporaneous_size,weekly,no_intercept_csad,independent_gaussian,n62_weekly_current,-1.1808822990779921,3.738584837083297e-09,300,-8.137641249095871,0.8370787297744418,-9.715728228672614,-8.215630477036026,-6.363619392745176,1.0,1.0,1.0,False
cmc_fixed62_historical_current,coinmarketcap,historical,fixed_survivor_62,contemporaneous_size,weekly,scsad,common_factor,n62_weekly_current,-0.3065980902015792,0.00028295594228256864,300,-0.5473664527518268,0.053489689476886176,-0.6470783741292013,-0.547631211741443,-0.44270251198467464,1.0,1.0,1.0,False
cmc_fixed62_historical_current,coinmarketcap,historical,fixed_survivor_62,contemporaneous_size,weekly,scsad,fat_tail_correlated,n62_weekly_current,-0.3065980902015792,0.00028295594228256864,300,-0.4779268443865268,0.061342954951862996,-0.5980342851574251,-0.4737900204201234,-0.3705008145229476,0.99,0.9900332225913622,1.0,False
cmc_fixed62_historical_current,coinmarketcap,historical,fixed_survivor_62,contemporaneous_size,weekly,scsad,heteroskedastic_factor,n62_weekly_current,-0.3065980902015792,0.00028295594228256864,300,-0.34696131734529234,0.06817939129337819,-0.4822746800708176,-0.3458367554618791,-0.20170987530580403,0.7866666666666666,0.7873754152823921,1.0,False
cmc_fixed62_historical_current,coinmarketcap,historical,fixed_survivor_62,contemporaneous_size,weekly,scsad,independent_gaussian,n62_weekly_current,-0.3065980902015792,0.00028295594228256864,300,-0.5177532728609878,0.06553902386171281,-0.6422957142394203,-0.5201052481845507,-0.389451212492242,1.0,1.0,1.0,False
cmc_fixed62_historical_lagged,coinmarketcap,historical,fixed_survivor_62,lagged_size,daily,standard_csad,common_factor,n62_daily_lagged,-0.02047353150791405,0.6997397684742879,300,0.12714411177411084,0.06999121313180598,-0.004714896496983283,0.13015107235080203,0.2564518071619698,0.0033333333333333335,0.006644518272425249,0.07973421926910298,False
cmc_fixed62_historical_lagged,coinmarketcap,historical,fixed_survivor_62,lagged_size,daily,standard_csad,fat_tail_correlated,n62_daily_lagged,-0.02047353150791405,0.6997397684742879,300,0.17071020671013612,0.057030087561395396,0.06222884747201288,0.1716422598534848,0.27821834522244593,0.0,0.0033222591362126247,0.07973421926910298,False
cmc_fixed62_historical_lagged,coinmarketcap,historical,fixed_survivor_62,lagged_size,daily,standard_csad,heteroskedastic_factor,n62_daily_lagged,-0.02047353150791405,0.6997397684742879,300,0.009353762045755158,0.0746665941430633,-0.13177717632102687,0.005749510024250769,0.16630895282202826,0.3233333333333333,0.32558139534883723,0.9767441860465117,False
cmc_fixed62_historical_lagged,coinmarketcap,historical,fixed_survivor_62,lagged_size,daily,standard_csad,independent_gaussian,n62_daily_lagged,-0.02047353150791405,0.6997397684742879,300,0.10057213332525448,0.07951545000603633,-0.037681475627560634,0.09566563328882086,0.29381403364134473,0.04,0.04318936877076412,0.20730897009966776,False
cmc_fixed62_historical_lagged,coinmarketcap,historical,fixed_survivor_62,lagged_size,daily,no_intercept_csad,common_factor,n62_daily_lagged,-0.7094793439339431,0.00037342576713548636,300,-8.26279972950419,0.3271000674475068,-8.885074363429199,-8.26641635520787,-7.556002759859524,1.0,1.0,1.0,False
