phase,dgp,scenario,observations,assets,weighting,model,repetitions,mean_target_coefficient,median_target_coefficient,target_coefficient_std,monte_carlo_standard_error,mean_ci_confidence,mean_ci_lower,mean_ci_upper,negative_coefficient_rate,raw_false_positive_rate,bh3_false_positive_rate,bh4_false_positive_rate,raw_wilson_ci_lower,raw_wilson_ci_upper,bh3_wilson_ci_lower,bh3_wilson_ci_upper,bh4_wilson_ci_lower,bh4_wilson_ci_upper,theoretical_target_coefficient,coefficient_bias,absolute_relative_error,theory_inside_mean_ci
robustness,skewed_factor,n14_t2500_equal,2500,14,equal,no_intercept_csad,300,-8.348442788275042,-7.925538434313202,3.0219249615290535,0.17447091900096484,0.95,-8.691789286166195,-8.00509629038389,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,skewed_factor,n14_t2500_equal,2500,14,equal,intercept_restored,300,0.14856936542127056,0.16557915763569755,0.3051342220340283,0.017616932523031325,0.95,0.11390048123126928,0.18323824961127183,0.3,0.02666666666666667,,0.016666666666666666,0.01357306980864708,0.05172894295058982,,,0.00713947735063333,0.0384153948330945,,,,False
robustness,skewed_factor,n14_t2500_equal,2500,14,equal,scsad,300,-1.792636333461224,8.367805684915048,26.528210474857005,1.5316069458777741,0.95,-4.806731083601154,1.2214584166787052,0.36,0.09,0.09,0.08666666666666667,0.06259022560547936,0.12777701079864834,0.06259022560547936,0.12777701079864834,0.05982889751804311,0.12395595869424827,,,,False
robustness,skewed_factor,n50_t1000_equal,1000,50,equal,standard_csad,300,1.1044792125485992,1.0667741134766076,0.41644172471102847,0.02404327418637043,0.95,1.05716373993576,1.1517946851614382,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n50_t1000_equal,1000,50,equal,no_intercept_csad,300,-8.8125244258615,-8.621904976588837,3.7915502818724693,0.21890525758850715,0.95,-9.243314576984387,-8.381734274738614,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,skewed_factor,n50_t1000_equal,1000,50,equal,intercept_restored,300,0.6044365598914809,0.5884842863597686,0.2354249894840897,0.013592268105260399,0.95,0.577687932217244,0.6311851875657178,0.0033333333333333335,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n50_t1000_equal,1000,50,equal,scsad,300,14.448057433841047,27.483517360096776,32.19837672553544,1.8589741469956864,0.95,10.78972705594219,18.106387811739904,0.23,0.04666666666666667,0.04666666666666667,0.043333333333333335,0.027998933682334012,0.07679736022792105,0.027998933682334012,0.07679736022792105,0.025496448084407246,0.07271746563401146,,,,False
robustness,skewed_factor,n62_t2500_equal,2500,62,equal,standard_csad,300,0.9078769124385656,0.9017234497716053,0.2763726025572272,0.015956379648305256,0.95,0.87647587951779,0.9392779453593412,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n62_t2500_equal,2500,62,equal,no_intercept_csad,300,-7.345732078355465,-7.279067826249603,2.7640358026269083,0.15958168146964086,0.95,-7.6597776039589585,-7.031686552751972,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,skewed_factor,n62_t2500_equal,2500,62,equal,intercept_restored,300,0.5696681866070634,0.564293255293749,0.14976664573641796,0.008646781323154822,0.95,0.5526519290993042,0.5866844441148227,0.0,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n62_t2500_equal,2500,62,equal,scsad,300,30.337917222507773,33.71498263063937,13.872764936219824,0.8009444570330916,0.95,28.76171486223866,31.914119582776888,0.03666666666666667,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.0005886577218511581,0.018636693694531237,0.0005886577218511581,0.018636693694531237,,,,False
robustness,skewed_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,standard_csad,300,1.6876932565576928,1.5824098537965718,0.8939243754347209,0.051610747879240415,0.95,1.5861269345634674,1.789259578551918,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,no_intercept_csad,300,-10.418705932833568,-9.865006079199006,4.328794695703685,0.24992307828311466,0.95,-10.910536973571132,-9.926874892096004,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,skewed_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,intercept_restored,300,-0.08041744655985916,-0.06416041698998999,0.5828719985324453,0.03365213052558024,0.95,-0.146642472648419,-0.014192420471299316,0.5666666666666667,0.06666666666666667,,0.05333333333333334,0.043567515545158274,0.10072305951611496,,,0.03309191251909646,0.08486914177483133,,,,False
robustness,skewed_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,scsad,300,-34.92668831285426,-16.93889337366653,54.61035478402694,3.152930303509892,0.95,-41.1314334016276,-28.721943224080917,0.6566666666666666,0.33,0.3233333333333333,0.3,0.2792344636154957,0.3850641466008499,0.2729253960837475,0.37820845374892526,0.2509396637848768,0.35411752470494157,,,,False
robustness,skewed_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,standard_csad,300,1.1547062726833448,1.1210343006199337,0.43259058701832764,0.024975629186392966,0.95,1.1055559910038597,1.20385655436283,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,no_intercept_csad,300,-9.558542480646508,-9.31789911450267,4.080006913693775,0.2355593089916635,0.95,-10.022106633635811,-9.094978327657206,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,skewed_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,intercept_restored,300,0.5445828453422443,0.5231708416280852,0.24775852186857356,0.01430434492948447,0.95,0.5164329005589627,0.5727327901255259,0.013333333333333334,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,scsad,300,3.364728160036309,18.16402572129404,44.151390825390685,2.549081737813568,0.95,-1.6516854206804883,8.381141740753106,0.2866666666666667,0.08333333333333333,0.08333333333333333,0.07666666666666666,0.057080874056394275,0.12012160196406074,0.057080874056394275,0.12012160196406074,0.051627611786607464,0.1124101038501748,,,,False
robustness,skewed_factor,n14_t1000_concentrated,1000,14,concentrated_static,standard_csad,300,2.072533446688955,1.6642824853207392,1.711819311149882,0.09883193400963841,0.95,1.8780391515002473,2.267027741877663,0.02666666666666667,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n14_t1000_concentrated,1000,14,concentrated_static,no_intercept_csad,300,-9.013842866485371,-8.526301404461961,4.009055995022906,0.23146295579227574,0.95,-9.469345684478625,-8.558340048492116,0.9933333333333333,0.97,0.96,0.9566666666666667,0.9439774608583589,0.9841381461905676,0.9313957879613599,0.9769726785120576,0.9272825343659885,0.9745035519155927,,,,False
robustness,skewed_factor,n14_t1000_concentrated,1000,14,concentrated_static,intercept_restored,300,-0.010612854389397519,-0.3773756878737693,1.3127211238339287,0.07578998942164267,0.95,-0.15976222319042138,0.13853651441162634,0.62,0.27,,0.24666666666666667,0.22290402938898543,0.32291173737430573,,,0.20129380271657715,0.2984453027038595,,,,False
robustness,skewed_factor,n14_t1000_concentrated,1000,14,concentrated_static,scsad,300,-43.7947116756478,-28.047426658093187,55.42450430199138,3.199935247845629,0.95,-50.09195918897222,-37.497464162323375,0.8366666666666667,0.48,0.4533333333333333,0.4266666666666667,0.42407680086272237,0.5364289179862594,0.39794515245358275,0.509901524860708,0.3719735758386311,0.4832140599409689,,,,False
robustness,skewed_factor,n62_t1000_concentrated,1000,62,concentrated_static,standard_csad,300,1.7074048594946944,1.2668094993936017,1.6567259791182036,0.0956511190017341,0.95,1.5191701845318508,1.895639534457538,0.07666666666666666,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.0018301483579117855,0.023977583250306973,0.0018301483579117855,0.023977583250306973,,,,False
robustness,skewed_factor,n62_t1000_concentrated,1000,62,concentrated_static,no_intercept_csad,300,-8.820339364922818,-8.314838489719534,3.697034447395041,0.2134483833406846,0.95,-9.240390771313054,-8.400287958532582,0.9933333333333333,0.9566666666666667,0.9466666666666667,0.9466666666666667,0.9272825343659885,0.9745035519155927,0.9151308582251686,0.9669080874809034,0.9151308582251686,0.9669080874809034,,,,False
robustness,skewed_factor,n62_t1000_concentrated,1000,62,concentrated_static,intercept_restored,300,0.1674754368279655,-0.2542406358407557,1.4659261625320776,0.084635286455001,0.95,0.0009191455632972245,0.3340317280926338,0.5966666666666667,0.26,,0.24333333333333335,0.21362060325993487,0.3124480229278472,,,0.19822154125071836,0.2949351839778819,,,,False
robustness,skewed_factor,n62_t1000_concentrated,1000,62,concentrated_static,scsad,300,-27.599508182177367,-14.249004836851409,46.399506530688214,2.6788767585758637,0.95,-32.87134923514928,-22.32766712920545,0.6733333333333333,0.3333333333333333,0.31333333333333335,0.3,0.2823934472922627,0.38848754311591926,0.2634843975598553,0.36790231169730847,0.2509396637848768,0.35411752470494157,,,,False
robustness,jump_diffusion_factor,n14_t250_equal,250,14,equal,standard_csad,300,0.5826346457394661,0.49516178619423923,1.4304849106928643,0.08258908482602229,0.95,0.42010513536935556,0.7451641561095766,0.2733333333333333,0.023333333333333334,0.023333333333333334,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.011347660299125234,0.04737197226827532,0.011347660299125234,0.04737197226827532,,,,False
robustness,jump_diffusion_factor,n14_t250_equal,250,14,equal,no_intercept_csad,300,-22.938249436014004,-19.622925022011465,13.639479877288883,0.787475737875922,0.95,-24.487946304249412,-21.388552567778596,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n14_t250_equal,250,14,equal,intercept_restored,300,0.6044270856838222,0.5497941877863416,1.4720717331736537,0.08499010114142479,0.95,0.4371725440707203,0.771681627296924,0.29,0.02666666666666667,,0.023333333333333334,0.01357306980864708,0.05172894295058982,,,0.011347660299125234,0.04737197226827532,,,,False
robustness,jump_diffusion_factor,n14_t250_equal,250,14,equal,scsad,300,-303.83586522439293,-203.17607020647566,264.74387798283925,15.284994921969766,0.95,-333.9156602228553,-273.75607022593056,1.0,0.9566666666666667,0.95,0.95,0.9272825343659885,0.9745035519155927,0.9191529665272558,0.9694683593706526,0.9191529665272558,0.9694683593706526,,,,False
robustness,jump_diffusion_factor,n14_t1000_equal,1000,14,equal,standard_csad,300,0.6347594802148344,0.6362370923298957,0.47043962226802494,0.027160844255391003,0.95,0.5813088489677786,0.6882101114618903,0.08333333333333333,0.0033333333333333335,0.0033333333333333335,0.0,0.0005886577218511581,0.018636693694531237,0.0005886577218511581,0.018636693694531237,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n14_t1000_equal,1000,14,equal,no_intercept_csad,300,-13.767455180087875,-11.679734209749931,6.537945883300815,0.3774684815670931,0.95,-14.510286604100926,-13.024623756074824,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n14_t1000_equal,1000,14,equal,intercept_restored,300,0.6336295749993176,0.642007332374634,0.47299609647420965,0.02730844236250271,0.95,0.5798884810581787,0.6873706689404565,0.07666666666666666,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n14_t1000_equal,1000,14,equal,scsad,300,-110.99169755954009,-85.08055457156088,87.47671891358293,5.0504707212582325,0.95,-120.93066873465165,-101.05272638442852,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n14_t2500_equal,2500,14,equal,standard_csad,300,0.6188740577907975,0.6015647177243173,0.31266677449193536,0.01805182464195709,0.95,0.5833493364971194,0.6543987790844756,0.0033333333333333335,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n14_t2500_equal,2500,14,equal,no_intercept_csad,300,-11.555087042235431,-10.766878949025113,3.7721213509571037,0.21778352773910184,0.95,-11.983669707906996,-11.126504376563867,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n14_t2500_equal,2500,14,equal,intercept_restored,300,0.6203109889876067,0.6082827110314952,0.31266153876841063,0.018051522357318446,0.95,0.5847868625688375,0.655835115406376,0.0033333333333333335,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n14_t2500_equal,2500,14,equal,scsad,300,-73.13612445301357,-63.90265509570271,38.42530267018076,2.218485884032171,0.95,-77.50194864460386,-68.77030026142327,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n50_t1000_equal,1000,50,equal,standard_csad,300,0.6155423248070083,0.6074410090771113,0.26283915357463367,0.015175025606988812,0.95,0.5856789416861837,0.6454057079278329,0.01,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n50_t1000_equal,1000,50,equal,no_intercept_csad,300,-13.999612998251196,-12.13997439565727,7.152119573891263,0.4129278161262512,0.95,-14.81222589878854,-13.187000097713852,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n50_t1000_equal,1000,50,equal,intercept_restored,300,0.6185310004684688,0.602872738436145,0.26291957014662565,0.0151796684599375,0.95,0.5886584805395774,0.6484035203973602,0.01,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n50_t1000_equal,1000,50,equal,scsad,300,-115.25994267700683,-83.89635820282098,102.60735584218831,5.924038451632313,0.95,-126.91803370665991,-103.60185164735375,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,jump_diffusion_factor,n62_t2500_equal,2500,62,equal,standard_csad,300,0.5960549966243512,0.5957933721953664,0.13841896897815928,0.00799162290004907,0.95,0.58032804481536,0.6117819484333424,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n62_t2500_equal,2500,62,equal,no_intercept_csad,300,-11.720882914119265,-11.119899148655373,3.3320092173986438,0.1923736418607421,0.95,-12.099460711483234,-11.342305116755297,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n62_t2500_equal,2500,62,equal,intercept_restored,300,0.5963316280029133,0.5929761158553799,0.13838746829870582,0.00798980420747286,0.95,0.5806082552530017,0.6120550007528248,0.0,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n62_t2500_equal,2500,62,equal,scsad,300,-73.16643331581678,-65.98128388680297,32.48592937546949,1.8755760069802478,0.95,-76.85743498654092,-69.47543164509263,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,standard_csad,300,0.6208037417894039,0.5637349995871948,0.4309157337820549,0.02487893148971145,0.95,0.5718437543761485,0.6697637292026593,0.056666666666666664,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,no_intercept_csad,300,-13.62940463602344,-12.269119858829814,6.336589763643186,0.365843180578362,0.95,-14.349358285308947,-12.909450986737932,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,intercept_restored,300,0.6192863256413833,0.5703195367329632,0.433816576410239,0.025046411716937333,0.95,0.5699967489199883,0.6685759023627783,0.05333333333333334,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,scsad,300,-108.11450352104188,-84.62707214914357,85.45913834005844,4.933985652534621,0.95,-117.8242402734091,-98.40476676867466,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,jump_diffusion_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,standard_csad,300,0.6079203510889413,0.5932595571198109,0.25653761199261615,0.014811205934120069,0.95,0.5787729394965448,0.6370677626813377,0.006666666666666667,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,no_intercept_csad,300,-15.132892054010705,-12.947956634502017,7.457157811174511,0.4305392069671124,0.95,-15.98016293309729,-14.28562117492412,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,intercept_restored,300,0.6059627461153632,0.5956962774849875,0.2561715996362016,0.014790074200869802,0.95,0.5768569202877888,0.6350685719429375,0.006666666666666667,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,jump_diffusion_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,scsad,300,-127.04784590511534,-92.75795679969227,103.05968392054956,5.950153625412703,0.95,-138.75732976006367,-115.33836205016702,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n14_t1000_concentrated,1000,14,concentrated_static,standard_csad,300,0.5390619400168248,0.3376325203230173,0.7354104636410208,0.04245894291480108,0.95,0.45550572653762217,0.6226181534960274,0.21666666666666667,0.013333333333333334,0.013333333333333334,0.01,0.005196961739358857,0.03377553025253262,0.005196961739358857,0.03377553025253262,0.003406618437715286,0.02898349336233983,,,,False
robustness,jump_diffusion_factor,n14_t1000_concentrated,1000,14,concentrated_static,no_intercept_csad,300,-13.117543895885369,-12.102956336646226,5.866527422979265,0.33870411868654,0.95,-13.78408978008335,-12.450998011687387,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n14_t1000_concentrated,1000,14,concentrated_static,intercept_restored,300,0.5419842742040367,0.3668078549725129,0.7478205060243647,0.0431754370458689,0.95,0.4570180506665943,0.6269504977414792,0.22,0.013333333333333334,,0.013333333333333334,0.005196961739358857,0.03377553025253262,,,0.005196961739358857,0.03377553025253262,,,,False
robustness,jump_diffusion_factor,n14_t1000_concentrated,1000,14,concentrated_static,scsad,300,-100.66496179721734,-79.45499698059635,76.15983086858493,4.397089885341388,0.95,-109.31812544012922,-92.01179815430547,1.0,0.9966666666666667,0.9933333333333333,0.9933333333333333,0.9813633063054688,0.9994113422781488,0.9760224167496929,0.998169851642088,0.9760224167496929,0.998169851642088,,,,False
robustness,jump_diffusion_factor,n62_t1000_concentrated,1000,62,concentrated_static,standard_csad,300,0.5445100442683507,0.33142958067927436,0.6489244319981788,0.037465669549787355,0.95,0.47078024158991394,0.6182398469467875,0.12333333333333334,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.0005886577218511581,0.018636693694531237,0.0005886577218511581,0.018636693694531237,,,,False
robustness,jump_diffusion_factor,n62_t1000_concentrated,1000,62,concentrated_static,no_intercept_csad,300,-14.719541007335083,-13.54800781167846,6.699578815016698,0.38680036323070044,0.95,-15.480736918142156,-13.95834509652801,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,jump_diffusion_factor,n62_t1000_concentrated,1000,62,concentrated_static,intercept_restored,300,0.5546776052840605,0.3374043488149708,0.6514866711337327,0.03761360049525137,0.95,0.48065668490907215,0.6286985256590488,0.12666666666666668,0.0033333333333333335,,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,,,0.0005886577218511581,0.018636693694531237,,,,False
robustness,jump_diffusion_factor,n62_t1000_concentrated,1000,62,concentrated_static,scsad,300,-118.02829178929785,-91.33022740817111,90.97536931826923,5.252465396552836,0.95,-128.36477427891495,-107.69180929968076,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,time_varying_correlation,n14_t250_equal,250,14,equal,standard_csad,300,-0.365223171975922,-0.5002886793712715,1.4504830832348208,0.08374367985606221,0.95,-0.5300248441614039,-0.20042149979044013,0.6166666666666667,0.08666666666666667,0.08666666666666667,0.08333333333333333,0.05982889751804311,0.12395595869424827,0.05982889751804311,0.12395595869424827,0.057080874056394275,0.12012160196406074,,,,False
robustness,time_varying_correlation,n14_t250_equal,250,14,equal,no_intercept_csad,300,-31.421612002356007,-30.84352735998868,7.508675117099352,0.4335135600114755,0.95,-32.27473619904487,-30.568487805667143,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,time_varying_correlation,n14_t250_equal,250,14,equal,intercept_restored,300,-0.367155312922031,-0.5081400248250882,1.4758484546237782,0.08520815025601315,0.95,-0.5348389598570449,-0.19947166598701718,0.6133333333333333,0.09333333333333334,,0.08,0.06536421957889091,0.1315853970170732,,,0.054346855395144764,0.11627324043347391,,,,False
robustness,time_varying_correlation,n14_t250_equal,250,14,equal,scsad,300,-400.95564755791713,-379.0306788242063,149.03871940300067,8.604754476699952,0.95,-417.8891991876406,-384.02209592819366,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,time_varying_correlation,n14_t1000_equal,1000,14,equal,standard_csad,300,-0.3781772796447704,-0.41877606924825617,0.6728431722438194,0.03884661866173708,0.95,-0.4546246930520829,-0.30172986623745784,0.72,0.08,0.08,0.07666666666666666,0.054346855395144764,0.11627324043347391,0.054346855395144764,0.11627324043347391,0.051627611786607464,0.1124101038501748,,,,False
robustness,time_varying_correlation,n14_t1000_equal,1000,14,equal,no_intercept_csad,300,-29.92782960524335,-29.74233057423725,4.230579880682232,0.2442526432940101,0.95,-30.408501628729347,-29.447157581757352,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,time_varying_correlation,n14_t1000_equal,1000,14,equal,intercept_restored,300,-0.3794433745569852,-0.3868067314920468,0.6737968484398917,0.03890167918258929,0.95,-0.45599914319687695,-0.3028876059170934,0.7233333333333334,0.08333333333333333,,0.07666666666666666,0.057080874056394275,0.12012160196406074,,,0.051627611786607464,0.1124101038501748,,,,False
robustness,time_varying_correlation,n14_t1000_equal,1000,14,equal,scsad,300,-346.64795684448694,-340.05618151845897,81.00237192209974,4.676674123422247,0.95,-355.8513226045213,-337.4445910844526,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,time_varying_correlation,n14_t2500_equal,2500,14,equal,standard_csad,300,-0.44738430823385167,-0.49039205677322223,0.4023972113142572,0.02323241382734411,0.95,-0.49310406468869367,-0.40166455177900967,0.8766666666666667,0.21,0.21,0.19666666666666666,0.1677218007333024,0.25961112257693425,0.1677218007333024,0.25961112257693425,0.1556446341979055,0.24535876834498568,,,,False
robustness,time_varying_correlation,n14_t2500_equal,2500,14,equal,no_intercept_csad,300,-29.263363734902565,-29.285386227762245,2.469529379755724,0.14257834521736565,0.95,-29.543947890622107,-28.982779579183024,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,time_varying_correlation,n14_t2500_equal,2500,14,equal,intercept_restored,300,-0.44636054584179363,-0.49605950391853404,0.402586029699148,0.023243315261878575,0.95,-0.4921017555530914,-0.4006193361304959,0.8733333333333333,0.19666666666666666,,0.19666666666666666,0.1556446341979055,0.24535876834498568,,,0.1556446341979055,0.24535876834498568,,,,False
robustness,time_varying_correlation,n14_t2500_equal,2500,14,equal,scsad,300,-323.6736693803611,-324.29040968634126,49.12570938666001,2.836274153851948,0.95,-329.2552574373305,-318.0920813233917,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,time_varying_correlation,n50_t1000_equal,1000,50,equal,standard_csad,300,-0.4682900383311587,-0.4736749114711005,0.4549473968785562,0.02626640020549539,0.95,-0.5199804665951057,-0.4165996100672117,0.8666666666666667,0.18666666666666668,0.18666666666666668,0.18,0.1466374821326313,0.23461877983475085,0.1466374821326313,0.23461877983475085,0.1406583026966649,0.2274331988870445,,,,False
